niche,link,limit,start_date
douyin_food_restaurant,https://www.douyin.com/user/MS4wLjABAAAA06cB2RlRk7OHa9kgABE5o1nftc0LTCwGgqnZjp0DRXw?from_tab_name=main,0,2026-01-01
douyin_food_restaurant,https://www.douyin.com/user/MS4wLjABAAAA-S8EfAdcXrFllk3i_hLzEBhSw2ffgWxMldacevh09Pc?from_tab_name=main,0,2026-01-01
douyin_food_restaurant,https://www.douyin.com/user/MS4wLjABAAAAkI19ScIWLO0eUVmcZ7hj6gIc11c8rpxLZ0MNaTDpmmc?from_tab_name=main,0,2026-01-01
douyin_food_restaurant,https://www.douyin.com/user/MS4wLjABAAAAVsneOf144eGDFf8Xp9QNb1VW6ovXnNT5SqJBhJfe8KQBKWKDTWK5Hh-_i9mJzb8C?from_tab_name=main,0,2026-01-01
